Gene_ID,Gene_Symbol,Gene_Description,log2FoldChange,adjusted.P.Value,Regulation
84303,CHCHD6,coiled-coil-helix-coiled-coil-helix domain containing 6,1.18003963578288,0.00253678041035939,UP
6869,TACR1,tachykinin receptor 1,-2.53785458513165,0.00461545141488996,DOWN
7675,ZNF121,zinc finger protein 121,1.14207571415223,0.00242871069838978,UP
286827,TRIM59,tripartite motif containing 59,1.5414516918179,0.0035066859081267,UP
10544,PROCR,protein C receptor,1.40017162219664,0.00323043002156139,UP
1132,CHRM4,cholinergic receptor muscarinic 4,-2.18707939631692,0.00440071214412882,DOWN
376267,RAB15,"RAB15, member RAS oncogene family",1.11757475171353,0.00242768695224333,UP
55630,SLC39A4,solute carrier family 39 member 4,1.22804653465913,0.00279425101850773,UP
23335,WDR7,WD repeat domain 7,-1.07562061844041,0.00229694291743494,DOWN
5071,PRKN,parkin RBR E3 ubiquitin protein ligase,-1.39193241098327,0.00326552784336067,DOWN
153,ADRB1,adrenoceptor beta 1,-2.28742284899412,0.00451734361315739,DOWN
374286,FBXW10B,F-box and WD repeat domain containing 10B,1.812272518077,0.00404336542405281,UP
3012,H2AC8,H2A clustered histone 8,1.37446337325754,0.00324294307984408,UP
9768,PCLAF,PCNA clamp associated factor,1.41258069431654,0.00334080080581902,UP
9704,DHX34,DExH-box helicase 34,1.26809758178997,0.00299846743846285,UP
1889,ECE1,endothelin converting enzyme 1,-1.08303995121974,0.00239973553021306,DOWN
2705,GJB1,gap junction protein beta 1,1.36931293077802,0.00329636298679927,UP
80256,ATOSB,atos homolog B,-1.19784757743861,0.00282893081983235,DOWN
152189,CMTM8,CKLF like MARVEL transmembrane domain containing 8,1.29528572549834,0.00312319397111793,UP
136647,MPLKIP,M-phase specific PLK1 interacting protein,1.08706454069454,0.00247375759020004,UP
51092,SIDT2,SID1 transmembrane family member 2,-1.14928029252039,0.00269080623784368,DOWN
26994,RNF11,ring finger protein 11,-1.09157507032336,0.00254175734865784,DOWN
130340,AP1S3,adaptor related protein complex 1 subunit sigma 3,1.28255750043403,0.00315599833239963,UP
4869,NPM1,nucleophosmin 1,1.07080496679414,0.0024847068888924,UP
1435,CSF1,colony stimulating factor 1,-1.27957609440856,0.00316433328490879,DOWN
26084,ARHGEF26,Rho guanine nucleotide exchange factor 26,-2.15992101972539,0.00453804458095239,DOWN
4602,MYB,"MYB proto-oncogene, transcription factor",1.70337814127721,0.0040398960399377,UP
3752,KCND3,potassium voltage-gated channel subfamily D member 3,-2.41519429160657,0.00471968740421748,DOWN
7072,TIA1,TIA1 cytotoxic granule associated RNA binding protein,1.11101224469559,0.00266010309287898,UP
5630,PRPH,peripherin,-4.22188133701732,0.00524901010405738,DOWN
9915,ARNT2,aryl hydrocarbon receptor nuclear translocator 2,-1.59307314591796,0.00388808534670967,DOWN
11156,PTP4A3,protein tyrosine phosphatase 4A3,1.32673407389396,0.00332667868922752,UP
9675,TTI1,TELO2 interacting protein 1,1.12967424025218,0.00274259634108545,UP
55839,CENPN,centromere protein N,1.22722865242314,0.0030617765215001,UP
6532,SLC6A4,solute carrier family 6 member 4,1.96437315948201,0.00439319951693796,UP
10672,GNA13,G protein subunit alpha 13,-1.13952102483634,0.00279676581829948,DOWN
7122,CLDN5,claudin 5,-2.20721857000845,0.00461476452990272,DOWN
3954,LETM1,leucine zipper and EF-hand containing transmembrane protein 1,-1.05359317956187,0.00249292086333456,DOWN
4830,NME1,NME/NM23 nucleoside diphosphate kinase 1,1.41923439963523,0.00359420403648966,UP
283349,RASSF3,Ras association domain family member 3,-1.305413443743,0.00332904528196834,DOWN
2254,FGF9,fibroblast growth factor 9,-1.72324982310007,0.00414584040028592,DOWN
85463,ZC3H12C,zinc finger CCCH-type containing 12C,-1.88679714068101,0.0043540077285029,DOWN
85315,PAQR8,progestin and adipoQ receptor family member 8,-1.46909977146496,0.00371274359256737,DOWN
83439,TCF7L1,transcription factor 7 like 1,-2.48115422816733,0.00483363574590979,DOWN
57708,MIER1,MIER1 transcriptional regulator,-1.09561389303541,0.00269397691129877,DOWN
158135,TTLL11,tubulin tyrosine ligase like 11,-1.3651511484042,0.00350624271336485,DOWN
554313,H4C15,H4 clustered histone 15,1.69648272845939,0.00415019430569246,UP
1465,CSRP1,cysteine and glycine rich protein 1,-2.83449279190121,0.0050198232782533,DOWN
63910,SLC17A9,solute carrier family 17 member 9,1.77432351682532,0.00426787758070001,UP
57704,GBA2,glucosylceramidase beta 2,-1.0672775586339,0.00265108833111939,DOWN
57326,PBXIP1,PBX homeobox interacting protein 1,-1.12424555749842,0.00288225552268063,DOWN
2214,FCGR3A,Fc gamma receptor IIIa,1.31300624312914,0.00344525197035586,UP
682,BSG,basigin (Ok blood group),-1.08489201601544,0.00274744200601824,DOWN
7036,TFR2,transferrin receptor 2,2.37225614772973,0.0048289979183266,UP
7422,VEGFA,vascular endothelial growth factor A,1.44848077364008,0.00376058975784592,UP
10885,WDR3,WD repeat domain 3,1.1397350944082,0.00294645071769175,UP
147660,ZNF578,zinc finger protein 578,-1.63173814463001,0.00410350350574102,DOWN
53834,FGFRL1,fibroblast growth factor receptor like 1,1.47797471041027,0.00384798679331775,UP
7538,ZFP36,ZFP36 ring finger protein,-1.39542177184351,0.00368591845664065,DOWN
23024,PDZRN3,PDZ domain containing ring finger 3,-2.18897541153615,0.00474183891145797,DOWN
55026,TMEM255A,transmembrane protein 255A,-2.68939325392195,0.00503145994965008,DOWN
79819,DNAI4,dynein axonemal intermediate chain 4,-1.89551024047278,0.0044970089473843,DOWN
10755,GIPC1,GIPC PDZ domain containing family member 1,-1.1390260595174,0.00301862748691556,DOWN
7473,WNT3,Wnt family member 3,2.48594338952586,0.0049499976919562,UP
1212,CLTB,clathrin light chain B,-1.06013284157893,0.00276783227263273,DOWN
54554,WDR5B,WD repeat domain 5B,1.28060906416716,0.00347219564192778,UP
26747,NUFIP1,nuclear FMR1 interacting protein 1,1.32159777673012,0.00363265211968816,UP
57171,DOLPP1,dolichyldiphosphatase 1,-1.14918178839992,0.00315207248759009,DOWN
22894,DIS3,"DIS3 homolog, exosome endoribonuclease and 3'-5' exoribonuclease",1.09657854940364,0.00298334806090377,UP
25,ABL1,"ABL proto-oncogene 1, non-receptor tyrosine kinase",-1.14069153012481,0.0031433126487787,DOWN
10732,TCFL5,transcription factor like 5,1.25820104975097,0.00350332448329714,UP
51567,TDP2,tyrosyl-DNA phosphodiesterase 2,-1.19245009637452,0.00331810866624964,DOWN
399665,EEIG1,estrogen-induced osteoclastogenesis regulator 1,-1.21923142589096,0.00341390647647577,DOWN
285848,PNPLA1,patatin like phospholipase domain containing 1,2.86209846313936,0.00517578182519001,UP
118429,ANTXR2,ANTXR cell adhesion molecule 2,-1.28931769154592,0.00366068567812375,DOWN
81502,HM13,histocompatibility minor 13,1.2394085259499,0.00354559683572355,UP
133522,PPARGC1B,PPARG coactivator 1 beta,-1.72788697587801,0.00446582026585966,DOWN
84154,RPF2,ribosome production factor 2 homolog,1.13852855204435,0.00325712774021632,UP
64753,CCDC136,coiled-coil domain containing 136,-2.41808229170303,0.00502974769239008,DOWN
53405,CLIC5,chloride intracellular channel 5,-2.15736020714667,0.0048882529523496,DOWN
122953,JDP2,Jun dimerization protein 2,-1.09838794804166,0.00315643583670256,DOWN
63979,FIGNL1,fidgetin like 1,1.27856644743321,0.0036890077332527,UP
23179,RGL1,ral guanine nucleotide dissociation stimulator like 1,-1.22890874005815,0.0035588090984672,DOWN
27129,HSPB7,heat shock protein family B (small) member 7,-4.18093405171464,0.00546850104602639,DOWN
4774,NFIA,nuclear factor I A,-1.11379476214715,0.00323586544100955,DOWN
200765,TIGD1,tigger transposable element derived 1,1.4027339121918,0.00402822334815509,UP
90407,TMEM41A,transmembrane protein 41A,1.25327951467986,0.00368996180089296,UP
389432,SAMD5,sterile alpha motif domain containing 5,1.55274955570204,0.00432552745203402,UP
6256,RXRA,retinoid X receptor alpha,-1.14603260913097,0.00343367459564982,DOWN
30008,EFEMP2,EGF containing fibulin extracellular matrix protein 2,-1.84190424499428,0.00470236874036184,DOWN
7347,UCHL3,ubiquitin C-terminal hydrolase L3,1.26587248781813,0.00377520357913609,UP
1493,CTLA4,cytotoxic T-lymphocyte associated protein 4,2.08937204360047,0.00492000668252165,UP
610,HCN2,hyperpolarization activated cyclic nucleotide gated potassium and sodium channel 2,-3.05879311261806,0.00533806441003749,DOWN
86,ACTL6A,actin like 6A,1.06722686881792,0.00321460087082217,UP
92241,RCSD1,RCSD domain containing 1,-1.22875383270548,0.00371129493520098,DOWN
51691,LSM8,"LSM8 homolog, U6 small nuclear RNA associated",1.06980078049286,0.00323866887826007,UP
92689,FAM114A1,family with sequence similarity 114 member A1,-1.07694367358861,0.00333523522784938,DOWN
6185,RPN2,ribophorin II,1.0990666027334,0.00340948601645295,UP
8792,TNFRSF11A,TNF receptor superfamily member 11a,-1.24804839974565,0.00383808963680625,DOWN
10051,SMC4,structural maintenance of chromosomes 4,1.08269100768352,0.00335799357169425,UP
57619,SHROOM3,shroom family member 3,-1.16871637256726,0.00365414197959423,DOWN
306,ANXA3,annexin A3,1.33956298170814,0.00411015884028108,UP
57002,YAE1,YAE1 maturation factor of ABCE1,1.20370813908686,0.00379943497263857,UP
25999,CLIP3,CAP-Gly domain containing linker protein 3,-2.30618261528948,0.00516143992385625,DOWN
8476,CDC42BPA,CDC42 binding protein kinase alpha,-1.01801078135123,0.00324756934131798,DOWN
22934,RPIA,ribose 5-phosphate isomerase A,1.03943313718316,0.00332874522350022,UP
2584,GALK1,galactokinase 1,1.19030237731049,0.00381371634189004,UP
27346,TMEM97,transmembrane protein 97,1.3110548861911,0.00414150723129872,UP
100529097,RPL36A-HNRNPH2,RPL36A-HNRNPH2 readthrough,1.16479718684054,0.0037864033992176,UP
6357,CCL13,C-C motif chemokine ligand 13,-1.76888872309706,0.00482125409785652,DOWN
57178,ZMIZ1,zinc finger MIZ-type containing 1,-1.16788080318894,0.00381155730951909,DOWN
324,APC,APC regulator of WNT signaling pathway,-1.10593207000751,0.00363414876201098,DOWN
55732,FIRRM,FIGNL1 interacting regulator of recombination and mitosis,1.36817829831006,0.0042763161893063,UP
467,ATF3,activating transcription factor 3,-1.73005788825999,0.00479452073931684,DOWN
9728,SECISBP2L,SECIS binding protein 2 like,-1.18644472796571,0.00387697798881314,DOWN
10322,SMYD5,SMYD family member 5,1.00270240512944,0.00332451512486847,UP
253714,MMS22L,"MMS22 like, DNA repair protein",1.25990651001931,0.00409206734420972,UP
84706,GPT2,glutamic--pyruvic transaminase 2,1.30770740116466,0.00421918997922811,UP
51332,SPTBN5,"spectrin beta, non-erythrocytic 5",1.44711145203256,0.00448028262347262,UP
253650,ANKRD18A,ankyrin repeat domain 18A,1.45016436547611,0.00448690921743559,UP
9218,VAPA,VAMP associated protein A,-1.11716770213051,0.00377153174335925,DOWN
3742,KCNA6,potassium voltage-gated channel subfamily A member 6,-2.25531745173529,0.0052380227571768,DOWN
5801,PTPRR,protein tyrosine phosphatase receptor type R,-2.29987275330908,0.00526961824640969,DOWN
51088,KLHL5,kelch like family member 5,-1.31126185284968,0.00428937753059207,DOWN
54776,PPP1R12C,protein phosphatase 1 regulatory subunit 12C,-1.10524936462349,0.00377978170785794,DOWN
126432,RINL,Ras and Rab interactor like,1.42916508292867,0.00450968919202586,UP
402317,OR2A42,olfactory receptor family 2 subfamily A member 42,1.71564444164449,0.00490418210417425,UP
90417,KNSTRN,kinetochore localized astrin (SPAG5) binding protein,1.16430744919749,0.00401868398541873,UP
23321,TRIM2,tripartite motif containing 2,1.16436946841676,0.00402098491018596,UP
9929,JOSD1,Josephin domain containing 1,-1.19648952680771,0.00412180124750012,DOWN
147841,SPC24,SPC24 component of NDC80 kinetochore complex,1.34502808081199,0.00445590899586303,UP
7574,ZNF26,zinc finger protein 26,1.11943755349217,0.00395903152452959,UP
55213,RCBTB1,RCC1 and BTB domain containing protein 1,1.15191264665412,0.00405354978267453,UP
10465,PPIH,peptidylprolyl isomerase H,1.15951777010498,0.00407731729900498,UP
908,CCT6A,chaperonin containing TCP1 subunit 6A,1.05760940555595,0.00379490450114091,UP
92840,REEP6,receptor accessory protein 6,1.68524605241969,0.00494559839367525,UP
5591,PRKDC,"protein kinase, DNA-activated, catalytic subunit",1.02389030441271,0.0036994672120957,UP
26996,GPR160,G protein-coupled receptor 160,1.22696857219771,0.00428285783200064,UP
23246,BOP1,BOP1 ribosomal biogenesis factor,1.15966909170932,0.00412487034095394,UP
643988,FNDC10,fibronectin type III domain containing 10,1.75037977781126,0.00503112228147707,UP
154661,RUNDC3B,RUN domain containing 3B,-1.70249477290735,0.00499549171858828,DOWN
5688,PSMA7,proteasome 20S subunit alpha 7,1.10521370688824,0.00399001683685318,UP
5228,PGF,placental growth factor,1.62769641251108,0.00492849370365354,UP
93010,B3GNT7,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7",-2.44841537755308,0.00544637446132918,DOWN
22982,DIP2C,disco interacting protein 2 homolog C,-1.46891794094016,0.00475312097914614,DOWN
723790,H2AC19,H2A clustered histone 19,1.21514175151587,0.00432322095653511,UP
4337,MOCS1,molybdenum cofactor synthesis 1,-1.25953048119678,0.00442672312354088,DOWN
27314,RAB30,"RAB30, member RAS oncogene family",-1.29230630318256,0.00449548986187227,DOWN
8659,ALDH4A1,aldehyde dehydrogenase 4 family member A1,1.31364509908472,0.00454650945738147,UP
6502,SKP2,S-phase kinase associated protein 2,1.05290039913713,0.0039371958337983,UP
6786,STIM1,stromal interaction molecule 1,-1.09106834423357,0.0040553734624896,DOWN
4092,SMAD7,SMAD family member 7,-1.08895734293481,0.00406553971220042,DOWN
56164,STK31,serine/threonine kinase 31,2.46850381104487,0.00549962011306088,UP
136895,SPMIP4,sperm microtubule inner protein 4,-1.21167261723386,0.0044065096908973,DOWN
9223,MAGI1,"membrane associated guanylate kinase, WW and PDZ domain containing 1",-1.16471191391606,0.00432466855977098,DOWN
54915,YTHDF1,YTH N6-methyladenosine RNA binding protein F1,1.0612695855762,0.00405851643413579,UP
390927,ZNF793,zinc finger protein 793,-1.49110545760747,0.0048967363018109,DOWN
23160,WDR43,WD repeat domain 43,1.09831488354768,0.00418596120458515,UP
2963,GTF2F2,general transcription factor IIF subunit 2,1.21406717720256,0.00447283802434623,UP
27304,MOCS3,molybdenum cofactor synthesis 3,1.14653308400919,0.00437115036573355,UP
645402,USP17L4,ubiquitin specific peptidase 17 like family member 4,1.64607669221884,0.00513204079021865,UP
9533,POLR1C,RNA polymerase I and III subunit C,1.05452083282248,0.00416504776345748,UP
284307,ZIK1,zinc finger protein interacting with K protein 1,-1.58091622834407,0.00508177409263057,DOWN
51134,CEP83,centrosomal protein 83,1.17958050640477,0.00447937737817834,UP
7871,SLMAP,sarcolemma associated protein,-1.1898778021415,0.00452897491208168,DOWN
79080,CCDC86,coiled-coil domain containing 86,1.19234453831317,0.00456206418364755,UP
131408,FAM131A,family with sequence similarity 131 member A,-1.19911042731129,0.0045969317539813,DOWN
94121,SYTL4,synaptotagmin like 4,-1.37019625624473,0.00488777350076205,DOWN
100533181,FXYD6-FXYD2,FXYD6-FXYD2 readthrough,-2.66170609063086,0.00565397393002748,DOWN
79654,HECTD3,HECT domain E3 ubiquitin protein ligase 3,-1.01508340741119,0.00417537925128907,DOWN
149111,CNIH3,cornichon family AMPA receptor auxiliary protein 3,2.43884444873722,0.0056133615954311,UP
84302,PGAP4,post-GPI attachment to proteins GalNAc transferase 4,-1.48647167537796,0.00505815852100565,DOWN
340146,SLC35D3,solute carrier family 35 member D3,3.12855079683933,0.00575410414952186,UP
1265,CNN2,calponin 2,1.13233413528012,0.00448672034587379,UP
285973,ATG9B,autophagy related 9B,2.03147149008793,0.00547040885363043,UP
10099,TSPAN3,tetraspanin 3,-1.17411760553839,0.00458587882027218,DOWN
57453,DSCAML1,DS cell adhesion molecule like 1,-2.26029988943209,0.00557135316626047,DOWN
55003,PAK1IP1,PAK1 interacting protein 1,1.09302937435323,0.00441743256310726,UP
283417,DPY19L2,dpy-19 like 2,-1.58562660384791,0.00519091208144603,DOWN
4061,LY6E,lymphocyte antigen 6 family member E,1.40095378660694,0.00500150338779491,UP
51633,OTUD6B,OTU deubiquitinase 6B,1.16252500083998,0.00461289431456794,UP
51082,POLR1D,RNA polymerase I and III subunit D,1.15964051696671,0.00463127012970045,UP
340273,ABCB5,ATP binding cassette subfamily B member 5,-2.79844568561645,0.00574228798786586,DOWN
1187,CLCNKA,chloride voltage-gated channel Ka,-2.25517600704875,0.00561030393958212,DOWN
5332,PLCB4,phospholipase C beta 4,1.59809449140249,0.00524984563549932,UP
79789,CLMN,calmin,-1.21539308459614,0.00476265217512132,DOWN
29851,ICOS,inducible T cell costimulator,1.99467594985456,0.00552243648446658,UP
5901,RAN,"RAN, member RAS oncogene family",1.06675609319518,0.00446817317314622,UP
3832,KIF11,kinesin family member 11,1.84434866932257,0.00545111340153703,UP
7869,SEMA3B,semaphorin 3B,-1.43658611161912,0.00511776753453199,DOWN
51649,MRPS23,mitochondrial ribosomal protein S23,1.10300593684083,0.00456700612876062,UP
5154,PDGFA,platelet derived growth factor subunit A,-1.25329674050397,0.00486463060767852,DOWN
83667,SESN2,sestrin 2,-1.13860568295489,0.00468602696143363,DOWN
116238,TLCD1,TLC domain containing 1,1.12941977901709,0.00467215548089168,UP
5358,PLS3,plastin 3,1.12621865501877,0.00467069908016989,UP
7168,TPM1,tropomyosin 1,-2.30281771823372,0.00568425961776174,DOWN
55333,SYNJ2BP,synaptojanin 2 binding protein,-1.04466082590591,0.00449620330869961,DOWN
9949,AMMECR1,AMMECR nuclear protein 1,1.06623987006213,0.00456368574588325,UP
818,CAMK2G,calcium/calmodulin dependent protein kinase II gamma,-1.19944897121744,0.00485838348603451,DOWN
1017,CDK2,cyclin dependent kinase 2,1.11208012817788,0.00470068757609505,UP
10991,SLC38A3,solute carrier family 38 member 3,2.76317580486371,0.00581083300391813,UP
4913,NTHL1,nth like DNA glycosylase 1,1.15042189462184,0.00480674949548412,UP
10066,SCAMP2,secretory carrier membrane protein 2,-1.0422880713611,0.00457636844754323,DOWN
388567,ZNF749,zinc finger protein 749,1.21633293280574,0.00494594786322391,UP
84524,ZC3H8,zinc finger CCCH-type containing 8,1.33994613087262,0.00513536964402865,UP
2648,KAT2A,lysine acetyltransferase 2A,1.21186009497299,0.00498198326161754,UP
54855,TENT5C,terminal nucleotidyltransferase 5C,-1.39129341191571,0.00523144245186309,DOWN
51660,MPC1,mitochondrial pyruvate carrier 1,-1.10751890629098,0.0048304378284634,DOWN
136853,SSC4D,scavenger receptor cysteine rich family member with 4 domains,1.50170315574065,0.00537250247634772,UP
160897,GPR180,G protein-coupled receptor 180,1.3480768355568,0.00522793288610227,UP
10592,SMC2,structural maintenance of chromosomes 2,1.12675905079538,0.00490514989344221,UP
80727,TTYH3,tweety family member 3,1.28248233486145,0.00515567002080274,UP
51280,GOLM1,golgi membrane protein 1,-1.19368763934377,0.00502968471235765,DOWN
