ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0015291,secondary active transmembrane transporter activity,29/1057,216/14503,0.134259259259259,1.84215897543712,3.49627291146534,0.00101992872712432,0.0140436340119425,0.0140436340119425,SLC9A1/SLC25A23/SLC6A8/SLCO4C1/SLCO2A1/SLC25A4/SLC36A1/SLC16A9/LETM1/SLC2A4/SLC20A2/SLC16A7/SLC9A9/SLC25A20/SLC4A4/SLC26A2/SLC28A2/SLC26A3/SLC30A4/SLC1A1/SLC9A2/SLC6A19/SLC30A10/ADAMTS8/CHP1/SLC38A4/SLC22A5/SLC9A3/SLC8A1,29
GO:0019838,growth factor binding,19/1057,120/14503,0.158333333333333,2.17247713654998,3.61597280904628,0.00105731742029369,0.0141518429170772,0.0141518429170772,TGFBR3/NTRK3/FGFR2/PDGFA/IL6ST/DUSP1/LIFR/LTBP4/KIT/IL11RA/KLB/NTRK2/CNTFR/IL1R2/A2M/EPHA7/FGFR1/ACVRL1/IL6R,19
GO:0005267,potassium channel activity,14/1057,76/14503,0.184210526315789,2.52753572673405,3.74338975435833,0.0010594117044069,0.0141518429170772,0.0141518429170772,ABCC8/KCNA5/KCND3/KCNA2/KCNB1/KCNT2/GRIK3/HCN2/KCNMA1/KCNN2/KCNIP3/KCNQ4/KCNN3/KCNA6,14
GO:0048306,calcium-dependent protein binding,13/1057,69/14503,0.188405797101449,2.58509865218762,3.70034640554879,0.0012733293061862,0.0167592607211272,0.0167592607211272,SLC9A1/STMN2/MASP1/TNNT3/NOS1/CASQ2/NRXN1/CD177/CALM1/VAMP2/A2M/SYN1/CHP1,13
GO:0019955,cytokine binding,18/1057,113/14503,0.15929203539823,2.18563139960315,3.54742651466932,0.00131869329827016,0.0171047898833593,0.0171047898833593,TGFBR3/ACKR2/ACKR1/IL6ST/GREM2/TNFRSF11A/LIFR/ZFP36/LTBP4/KIT/IL11RA/FGF2/CNTFR/IL1R2/A2M/SOSTDC1/ACVRL1/IL6R,18
GO:0004745,all-trans-retinol dehydrogenase (NAD+) activity,5/1057,13/14503,0.384615384615385,5.2772723964777,4.32572875023943,0.00159798297466103,0.0199381588390816,0.0199381588390816,ADH1A/DHRS9/ADH1C/ADH1B/RDH5,5
GO:0051371,muscle alpha-actinin binding,5/1057,13/14503,0.384615384615385,5.2772723964777,4.32572875023943,0.00159798297466103,0.0199381588390816,0.0199381588390816,LDB3/PALLD/SYNPO2/PDLIM2/NRAP,5
GO:0033612,receptor serine/threonine kinase binding,7/1057,25/14503,0.28,3.84185430463576,3.98724036861634,0.00160396361610489,0.0199381588390816,0.0199381588390816,MAGI2/RSPO2/SMAD7/BMP3/GPR17/BMP2/BMP5,7
GO:0005539,glycosaminoglycan binding,25/1057,184/14503,0.135869565217391,1.86425383571223,3.30787258887848,0.00185979783018293,0.0228016309316949,0.0228016309316949,TGFBR3/PTN/FGFR2/SFRP1/GFRA2/SMOC1/CCL23/GREM2/CLEC3B/ALK/VIT/RSPO2/ADAMTS1/LIPH/FGF9/LTBP4/FGF2/LYVE1/EFEMP2/ADAMTS8/LIPC/CTSG/TENM1/TNXB/FGFR1,25
GO:0008028,monocarboxylic acid transmembrane transporter activity,10/1057,48/14503,0.208333333333333,2.85852254809208,3.61604890738567,0.00207216691237013,0.0248371669610414,0.0248371669610414,SLC6A8/SLC51B/MPC1/SLC16A9/SLC16A7/SLC51A/FABP1/CEACAM1/FABP2/ABCB11,10
GO:0005254,chloride channel activity,11/1057,56/14503,0.196428571428571,2.69517840248682,3.56348945750025,0.00208132684031073,0.0248371669610414,0.0248371669610414,CLCNKB/CLCNKA/CLCA4/CLIC6/CLCN2/CLIC5/ANO5/FXYD1/BEST4/ANO2/GLRB,11
GO:0010851,cyclase regulator activity,5/1057,14/14503,0.357142857142857,4.90032436815786,4.09355310306395,0.00233768589493121,0.0263428807469022,0.0263428807469022,GUCA2B/GNAZ/GUCA2A/CALM1/GNAI1,5
GO:0015271,outward rectifier potassium channel activity,5/1057,14/14503,0.357142857142857,4.90032436815786,4.09355310306395,0.00233768589493121,0.0263428807469022,0.0263428807469022,KCNA5/KCND3/KCNA2/KCNB1/KCNT2,5
GO:0015385,sodium:proton antiporter activity,5/1057,14/14503,0.357142857142857,4.90032436815786,4.09355310306395,0.00233768589493121,0.0263428807469022,0.0263428807469022,SLC9A1/SLC9A9/SLC9A2/CHP1/SLC9A3,5
GO:0005231,excitatory extracellular ligand-gated monoatomic ion channel activity,6/1057,20/14503,0.3,4.1162724692526,3.90999359521074,0.00235467090475104,0.0263428807469022,0.0263428807469022,CHRNA1/CHRNA7/P2RX1/CHRFAM7A/P2RX4/GLRB,6
